crop;zone;crop_sequence_type;crop_management_strategy;duration;composition;plowing;secondary_tillage;other_mechnical_operations;double_crop;double_crop_type;covercrop;covercrop_type;sowing;sowing_rate;harrow_weeding;hoe_weeding;manual_weeding;pesticides_spraying;localized_spraying;fertilizers_spreading;dble_crop_fertilizers_spreading;manure_spreading;manure_type;dble_crop_harvest;crop_harvest;hay;silage;wrapping;seed_coating;herbicides_TFI;fungicide_TFI;insecticide_TFI;in_furrow_ins_TFI;other_TFI;molluscicide_TFI;growth_regulator_TFI;TFI;iron_phosphate_bio_TFI;tricho_bio_TFI;copper_sulfate_bio_TFI;N_rate;dble_crop_N_rate;manure_rate;irrigation;irrigation_operations;irrigation_rate;dble_crop_yield;crop_yield
soft_wheat;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,6;2,2;0,3;0;0;0;0;1;125;0;0;0;5,6;0;2,9;0;0,2;pig slurry;0;1;0;0;0;1;2,5;1,5;0,15;0;0;0;0,25;4,4;0,2;0;0;150;0;29;0;0;0;0;7,4
soft_wheat;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,6;2,2;0,3;0;0;0;0;1;125;0;0;0;3,1;0;2,5;0;0,2;pig slurry;0;1;0;0;0;1;2;0,65;0;0;0;0;0;2,65;0,2;0;0;125;0;29;0;0;0;0;6,7
soft_wheat;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,6;2,2;0,3;0;0;0;0;1;125;0;0;0;2,5;0;2,5;0;0,2;pig slurry;0;1;0;0;0;1;1,5;0,65;0;0;0;0;0;2,15;0,2;0;0;125;0;29;0;0;0;0;6,7
soft_wheat;western_dairy_farming_zone;crop_sequence_organic_field_crops;N3;1;0;1;2,5;0,2;0;0;0;0;1;165;1,5;0,5;0;0;0;0;0;0,2;poultry manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3,5
soft_wheat;western_dairy_farming_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;2;0,2;0;0;0;0;1;165;1;0;0;0;0;0;0;0,3;cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;4
silage_corn;western_dairy_farming_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;3,5;0,1;0,3;italian ryegrass;0,4;mustard;1;97000;0;0,1;0;1,6;0;1,2;0,3;0,9;cattle manure;0,3;1;0;0;0;0,9;1,4;0;0;0;0;0;0;1,4;0;0;0;40;80;28;0;0;0;4;14
silage_corn;western_dairy_farming_zone;crop_sequence_with_corn;N0;1;0;0,7;3,5;0,1;0,3;italian ryegrass;0,4;mustard;1;97000;0;0,1;0;2,3;0;1,2;0,3;0,9;cattle manure;0,3;1;0;0;0;0,9;2,2;0;0;0,1;0;0,1;0;2,4;0;0;0;40;80;28;0;0;0;4;14
silage_corn;western_dairy_farming_zone;crop_sequence_with_corn;N1;1;0;0,7;3,5;0,1;0,3;italian ryegrass;0,4;mustard;1;97000;0;0,1;0;2,1;0;1,2;0,3;0,9;cattle manure;0,3;1;0;0;0;0,9;1,9;0;0;0,1;0;0;0;2;0,1;0;0;40;80;28;0;0;0;4;14
silage_corn;western_dairy_farming_zone;crop_sequence_with_corn;N2a;1;0;0,7;4;0,1;0,3;cereal-legume forage mixture;0,4;oat-fababean;1;97000;0;1,5;0;1,3;0;1,2;0,3;0,9;cattle manure;0,3;1;0;0;0;0,9;1,1;0;0;0,1;0;0;0;1,2;0,1;0;0;40;50;28;0;0;0;5;13,5
silage_corn;western_dairy_farming_zone;crop_sequence_with_corn;N2a bis;1;0;0,7;4;0,1;0,3;cereal-legume forage mixture;0,4;oat-fababean;1;97000;0;2;0;1,3;1;1,2;0,3;0,9;cattle manure;0,3;1;0;0;0;0,9;0,45;0;0;0,1;0;0;0;0,55;0,1;0;0;40;50;28;0;0;0;5;13,5
silage_corn;western_dairy_farming_zone;crop_sequence_with_corn;N2c ;1;0;0,7;4;0,1;0,3;cereal-legume forage mixture;0,4;oat-fababean;1;97000;0;1;0;1,3;0;1,2;0,3;0,9;cattle manure;0,3;1;0;0;0;0,9;0,9;0;0;0,1;0;0;0;1;0,1;0;0;40;50;28;0;0;0;5;13,5
silage_corn;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;Average conventionnal;1;0;0,8;2,8;0;0;0;0,2;mustard;1;95500;0;0,2;0;1,4;0;0,8;0;0,7;cattle manure;0;1;0;0;0;1;1,3;0;0;0;0;0;0;1,3;0;0;0;25;0;28;0;0;0;0;13
silage_corn;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N0;1;0;0,8;2,8;0;0;0;0,2;mustard;1;95500;0;0,2;0;1,8;0;0,8;0;0,7;cattle manure;0;1;0;0;0;1;1,6;0;0;0,1;0;0,1;0;1,8;0;0;0;25;0;28;0;0;0;0;13
silage_corn;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N1;1;0;0,8;2,8;0;0;0;0,2;mustard;1;95500;0;0,2;0;1,6;0;0,8;0;0,7;cattle manure;0;1;0;0;0;1;1,4;0;0;0,1;0;0;0;1,5;0,1;0;0;25;0;28;0;0;0;0;13
silage_corn;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N2a;1;0;0,8;3,3;0;0;0;0,2;oat-fababean;1;95500;0;1;0;1,3;0;0,8;0;0,7;cattle manure;0;1;0;0;0;1;0,9;0;0;0,1;0;0;0;1;0,1;0;0;25;0;28;0;0;0;0;12,5
silage_corn;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N2a bis;1;0;0,8;3,3;0;0;0;0,2;oat-fababean;1;95500;0;1,5;0;1,3;1;0,8;0;0,7;cattle manure;0;1;0;0;0;1;0,4;0;0;0,1;0;0;0;0,5;0,1;0;0;25;0;28;0;0;0;0;12,5
silage_corn;western_dairy_farming_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;3;0;0;0;0;0;1;100000;1,5;1;0;0;0;0;0;0,3;cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;11,5
grain_corn;western_dairy_farming_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;3,6;0,3;0,1;italian ryegrass;0,5;mustard;1;92500;0;0,2;0;1,8;0;1,2;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,6;0;0,1;0;0;0;0;1,7;0;0;0;55;80;28;0,2;4;105;4;9,1
grain_corn;western_dairy_farming_zone;crop_sequence_with_corn;N0;1;0;0,7;3,6;0,3;0,1;italian ryegrass;0,5;mustard;1;92500;0;0,2;0;2,8;0;1,2;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;2,2;0;0,2;0,3;0;0,1;0;2,8;0;0;0;55;80;28;0,2;4;105;4;9,1
grain_corn;western_dairy_farming_zone;crop_sequence_with_corn;N1;1;0;0,7;3,6;0,3;0,1;italian ryegrass;0,5;mustard;1;92500;0;0,2;0;2,4;0;1,2;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,9;0;0,1;0,2;0;0;0;2,2;0,1;0,1;0;55;80;28;0,2;4;105;4;9,1
grain_corn;western_dairy_farming_zone;crop_sequence_with_corn;N2a;1;0;0,7;4,1;0,3;0,1;cereal-legume forage mixture;0,5;oat-fababean;1;92500;0;1,5;0;1,7;0;1,2;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,1;0;0,1;0,2;0;0;0;1,4;0,1;0,1;0;55;50;28;0,2;4;105;5;8,8
grain_corn;western_dairy_farming_zone;crop_sequence_with_corn;N2a bis;1;0;0,7;4,1;0,3;0,1;cereal-legume forage mixture;0,5;oat-fababean;1;92500;0;2;0;1,7;1;1,2;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;0,45;0;0,1;0,2;0;0;0;0,75;0,1;0,1;0;55;50;28;0,2;4;105;5;8,8
grain_corn;western_dairy_farming_zone;crop_sequence_with_corn;N2c ;1;0;0,7;4,1;0,3;0,1;cereal-legume forage mixture;0,5;oat-fababean;1;92500;0;1,5;0;1,7;0;1,2;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;0,9;0;0,1;0,2;0;0;0;1,2;0,1;0,1;0;55;50;28;0,2;4;105;5;8,8
grain_corn;western_dairy_farming_zone;crop_sequence_organic_field_crops;N3;1;0;1;4;0,3;0;0;0;0;1;100000;2;2,5;0;0;0;0;0;1;poultry manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;7
winter_barley;western_dairy_farming_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;1,7;0,1;0;0;0;0;1;115;0;0;0;3,3;0;2,2;0;0,2;pig slurry;0;1;0;0;0;1;1,5;1,3;0,1;0;0,5;0;0;3,4;0;0;0;115;0;29;0;0;0;0;6,9
winter_barley;western_dairy_farming_zone;crop_sequence_with_corn;N0;1;0;0,7;1,7;0,1;0;0;0;0;1;115;0;0;0;5,7;0;2,2;0;0,2;pig slurry;0;1;0;0;0;1;2,2;1,6;0,4;0;0;0,1;0,5;4,8;0;0;0;115;0;29;0;0;0;0;7
winter_barley;western_dairy_farming_zone;crop_sequence_with_corn;N1;1;0;0,7;1,7;0,1;0;0;0;0;1;115;0;0;0;5;0;2,2;0;0,2;pig slurry;0;1;0;0;0;1;2,2;1,3;0,2;0;0;0;0,3;4;0,1;0;0;115;0;29;0;0;0;0;6,9
winter_barley;western_dairy_farming_zone;crop_sequence_with_corn;N2a;1;0;0,7;2,2;0,1;0;0;0;0;1;115;0;0;0;3,4;0;2,2;0;0,2;pig slurry;0;1;0;0;0;1;1,85;0,8;0,1;0;0;0;0,1;2,85;0,1;0;0;90;0;29;0;0;0;0;6,3
winter_barley;western_dairy_farming_zone;crop_sequence_with_corn;N2c;1;0;0,7;2,2;0,1;0;0;0;0;1;115;0;0;0;2,8;0;2,2;0;0,2;pig slurry;0;1;0;0;0;1;1,35;0,8;0,1;0;0;0;0,1;2,35;0,1;0;0;90;0;29;0;0;0;0;6,3
winter_barley;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,6;2,5;0,2;0;0;0;0;1;120;0;0;0;3,5;0;2;0;0,4;cattle manure;0;1;0;0;0;1;1,7;1,1;0;0;0,4;0;0;3,2;0;0;0;105;0;17;0;0;0;0;6,5
winter_barley;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,6;2,5;0,2;0;0;0;0;1;120;0;0;0;6;0;2;0;0,4;cattle manure;0;1;0;0;0;1;2,5;1,6;0,4;0;0;0,2;0,5;5,2;0;0;0;105;0;17;0;0;0;0;6,5
winter_barley;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,6;2,5;0,2;0;0;0;0;1;120;0;0;0;5,3;0;2;0;0,4;cattle manure;0;1;0;0;0;1;2,5;1,3;0,2;0;0;0;0,3;4,3;0,2;0;0;105;0;17;0;0;0;0;6,4
winter_barley;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,6;3,2;0,2;0;0;0;0;1;120;0;0;0;3,7;0;2;0;0,4;cattle manure;0;1;0;0;0;1;2;0,8;0,1;0;0;0;0,1;3;0,2;0;0;80;0;17;0;0;0;0;5,9
winter_barley;western_dairy_farming_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,6;3,2;0,2;0;0;0;0;1;120;0;0;0;3,1;0;2;0;0,4;cattle manure;0;1;0;0;0;1;1,5;0,8;0,1;0;0;0;0,1;2,5;0,2;0;0;80;0;17;0;0;0;0;5,9
oilseed_rape;western_dairy_farming_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,4;2,8;0,2;0;0;0;0;1;2;0;0;0;4,6;0;1,8;0;0,8;pig slurry;0;1;0;0;0;0,8;1,5;0,9;1,2;0;0,4;0;0;4;0;0;0;105;0;37;0;0;0;0;4
oilseed_rape;western_dairy_farming_zone;crop_sequence_with_corn;N0;1;0;0,4;2,8;0,2;0;0;0;0;1;2;0;0;0;6;0;1,8;0;0,8;pig slurry;0;1;0;0;0;0,8;2;1;2;0;0;0,5;0,3;5,8;0;0;0;105;0;37;0;0;0;0;4
oilseed_rape;western_dairy_farming_zone;crop_sequence_with_corn;N2a;1;0;0,4;2,8;0,2;0;0;0;0;1;2;0;0;0;4,3;0;1,8;0;0,8;pig slurry;0;1;0;0;0;0,8;1,4;0,75;1;0;0;0;0;3,15;0,3;0;0;105;0;37;0;0;0;0;3,9
oilseed_rape;western_dairy_farming_zone;crop_sequence_with_corn;N2c;1;0;0,4;2,8;0,2;0;0;0;0;1;2;0;0;0;3,2;0;1,8;0;0,8;pig slurry;0;1;0;0;0;0,8;1,1;0,5;1;0;0;0;0;2,6;0,3;0;0;105;0;37;0;0;0;0;3,6
triticale;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;Average conventionnal;1;0;0,7;1,7;0,1;0;0;0;0;1;135;0;0;0;2,6;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,5;0,9;0;0;0,2;0;0;2,6;0;0;0;100;0;19;0;0;0;0;6,4
triticale;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N0;1;0;0,7;1,7;0,1;0;0;0;0;1;135;0;0;0;3,3;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,8;1,2;0;0;0;0,1;0,1;3,2;0;0;0;100;0;19;0;0;0;0;6,5
triticale;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;N2a ;1;0;0,7;1,7;0,1;0;0;0;0;1;135;0;0;0;2;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,1;0,5;0;0;0;0;0;1,6;0,1;0;0;80;0;19;0;0;0;0;5,9
triticale;western_dairy_farming_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;2;0,2;0;0;0;0;1;150;1;0;0;0;0;0;0;0,3;cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;4
temporary_grassland;western_dairy_farming_zone;crop_sequence_with_temporary_grassland;Average conventionnal;4;2 species;0,5;2,6;1,2;0;0;0;0;1;-1;0;0;0;0;0;1;0;0,4;cattle manure;0;3;0,4;0,3;0,3;0;0;0;0;0;0;0;0;0;0;0;0;65;0;15;0;0;0;0;8
temporary_grassland;western_dairy_farming_zone;crop_sequence_organic_livestock_farming;N3;4,5;multi-species;0;4;1,7;0;0;0;0;1;-1;0;0;0;0;0;0;0;0,5;cattle manure;0;3;0,5;0,15;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;7
potatoes;western_dairy_farming_zone;other_crop_sequence;Average conventionnal;1;0;0,8;3,1;1,7;0;0;0,7;mustard;1;51000;0;0,2;0;9,8;0;1,1;0;0,4;cattle manure;0;1;0;0;0;0,6;1,9;7,5;2,7;0;0,4;0;0;12,5;0;0;0;60;0;26;0;0;0;0;38
durum_wheat;western_dairy_farming_zone;other_crop_sequence;Average conventionnal;1;0;0,7;1,8;0,5;0;0;0;0;1;160;0;0;0;3,7;0;3,6;0;0;no manure;0;1;0;0;0;1;1,4;1,5;0;0;0,2;0;0;3,1;0;0;0;195;0;0;0,2;1,5;35;0;6,7
sunflower;western_dairy_farming_zone;other_crop_sequence;Average conventionnal;1;0;0,7;3,2;0,5;0;0;0,6;mustard;1;74000;0;0,4;0;2;0;0,8;0;0,4;cattle manure;0;1;0;0;0;0,9;1,3;0,1;0,2;0;0,3;0;0;1,9;0;0;0;35;0;20;0;0;0;0;2,9
winter_fababean;western_dairy_farming_zone;other_crop_sequence;Average conventionnal;1;0;0,4;2,2;0,2;0;0;0,2;mustard;1;165;0;0;0;3,8;0;0;0;0;no manure;0;1;0;0;0;0,4;1,3;1,3;0,5;0;0,2;0;0;3,3;0;0;0;0;0;0;0;0;0;0;3,5
spring_protein_pea;western_dairy_farming_zone;other_crop_sequence;Average conventionnal;1;0;0,6;3,3;0,4;0;0;0,7;mustard;1;220;0;0;0;4,2;0;0;0;0;no manure;0;1;0;0;0;0,9;1,2;1,2;1,3;0;0;0;0;3,7;0;0;0;0;0;0;0;0;0;0;4,1
pulse_cereal_intercrop;western_dairy_farming_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;2,5;0,1;0;0;0;0;1;-1;1;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
pulse_cereal_intercrop;western_dairy_farming_zone;crop_sequence_organic_field_crops;N3;1;0;1;2,5;0,1;0;0;0;0;1;-1;1;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5
spring_fababean;western_dairy_farming_zone;crop_sequence_organic_field_crops;N3;1;0;1;1;1;0;0;1;oat-fababean;1;270;1;1;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5
buckwheat;western_dairy_farming_zone;crop_sequence_organic_field_crops;N3;1;0;1;3;1;0;0;1;oat-fababean;1;45;0;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,3;2,8;0,6;0;0;0;0;1;145;0;0;0;4,4;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;1,8;1,2;0,2;0;0,5;0;0;3,7;0;0;0;160;0;22;0;0;0;0;6,4
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,3;2,8;0,6;0;0;0;0;1;145;0;0;0;6,5;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;2,5;1,8;0,8;0;0;0,2;0,4;5,7;0;0;0;160;0;22;0;0;0;0;6,5
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,3;2,8;0,6;0;0;0;0;1;145;0;0;0;5,3;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;2,5;1,3;0,4;0;0;0;0,15;4,35;0,2;0;0;160;0;22;0;0;0;0;6,4
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,3;3,8;0,6;0;0;0;0;1;145;0,3;0;0;3,3;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;2;0,65;0,2;0;0;0;0;2,85;0,2;0;0;135;0;22;0;0;0;0;5,8
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,3;3,8;0,6;0;0;0;0;1;145;0,3;0;0;2,8;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;1,5;0,65;0,2;0;0;0;0;2,35;0,2;0;0;135;0;22;0;0;0;0;5,8
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,5;2;0,3;0;0;0;0;1;150;0;0;0;3,1;0;2,8;0;0,2;cattle manure;0;1;0;0;0;0,9;1,3;1;0,1;0;0,3;0;0;2,7;0;0;0;155;0;17;0;0;0;0;6,8
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N0;1;0;0,5;2;0,3;0;0;0;0;1;150;0;0;0;6;0;2,8;0;0,2;cattle manure;0;1;0;0;0;0,9;2,1;1,8;0,8;0;0;0,1;0,4;5,2;0;0;0;155;0;17;0;0;0;0;7
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N1;1;0;0,5;2;0,3;0;0;0;0;1;150;0;0;0;4,8;0;2,8;0;0,2;cattle manure;0;1;0;0;0;0,9;2,1;1,3;0,4;0;0;0;0,15;3,95;0,1;0;0;155;0;17;0;0;0;0;6,9
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N2a;1;0;0,5;2;0,3;0;0;0;0;1;150;0,3;0;0;3;0;2,8;0;0,2;cattle manure;0;1;0;0;0;0,9;1,8;0,65;0,2;0;0;0;0;2,65;0,1;0;0;130;0;17;0;0;0;0;6,3
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N2c;1;0;0,5;2;0,3;0;0;0;0;1;150;0,3;0;0;2,4;0;2,8;0;0,2;cattle manure;0;1;0;0;0;0,9;1,35;0,65;0,2;0;0;0;0;2,2;0,1;0;0;130;0;17;0;0;0;0;6,3
soft_wheat;intermediate_limestone_plateaux_zone;crop_sequence_organic_field_crops;N3;1;0;0,5;3,5;0,6;0;0;0;0;1;185;2;0,5;0;0;0;0;0;0,5;poultry manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3
winter_barley;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,5;3,1;0,3;0;0;0;0;1;125;0;0;0;4,1;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;1,9;1,2;0,2;0;0,6;0;0;3,9;0;0;0;130;0;21;0;0;0;0;6
winter_barley;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,5;3,1;0,3;0;0;0;0;1;125;0;0;0;6,7;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;2,5;1,6;1;0;0;0,2;0,5;5,8;0;0;0;130;0;21;0;0;0;0;6
winter_barley;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,5;3,1;0,3;0;0;0;0;1;125;0;0;0;5,7;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;2,5;1,3;0,5;0;0;0;0,3;4,6;0,2;0;0;130;0;21;0;0;0;0;5,9
winter_barley;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,5;4,1;0,3;0;0;0;0;1;125;0,3;0;0;3,9;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;2;0,8;0,3;0;0;0;0,1;3,2;0,2;0;0;105;0;21;0;0;0;0;5,4
winter_barley;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,5;4,1;0,3;0;0;0;0;1;125;0,3;0;0;3,6;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;1,5;0,8;0,3;0;0;0;0,1;2,7;0,2;0;0;105;0;21;0;0;0;0;5,4
oilseed_rape;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,3;3,3;0,3;0;0;0;0;1;2,4;0;0;0;6,7;0;2,5;0;0,3;cattle manure;0;1;0;0;0;0,8;2;1;2,3;0;0,4;0;0;5,7;0;0;0;160;0;23;0;0;0;0;3,4
oilseed_rape;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,3;3,3;0,3;0;0;0;0;1;2,4;0;0;0;9;0;2,5;0;0,3;cattle manure;0;1;0;0;0;0,8;2,85;1;4;0;0;0,5;0,3;8,65;0;0;0;160;0;23;0;0;0;0;3,5
oilseed_rape;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,3;3,3;0,3;0;0;0;0;1;2,4;0;0;0;6,3;0;2,5;0;0,3;cattle manure;0;1;0;0;0;0,8;2,4;0,75;2;0;0;0;0;5,15;0,3;0;0;160;0;23;0;0;0;0;3,4
oilseed_rape;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,3;3,3;0,3;0;0;0;0;1;2,4;0;0;0;5;0;2,5;0;0,3;cattle manure;0;1;0;0;0;0,8;1,5;0,5;2;0;0;0;0;4;0,3;0;0;160;0;23;0;0;0;0;3,1
grain_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;2,4;0,6;0;0;0,3;mustard;1;91000;0;0,1;0;2,1;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,7;0;0,2;0;0,1;0;0;2;0;0;0;140;0;24;0,2;5;140;0;9,3
grain_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N0;1;0;0,7;2,4;0,6;0;0;0,3;mustard;1;91000;0;0,1;0;2,9;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;2,2;0;0,4;0,2;0;0,1;0;2,9;0;0;0;140;0;24;0,2;5;140;0;9,3
grain_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N1;1;0;0,7;2,4;0,6;0;0;0,3;mustard;1;91000;0;0,1;0;2,4;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,9;0;0,2;0,1;0;0;0;2,2;0,1;0,1;0;140;0;24;0,2;5;140;0;9,3
grain_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N2a;1;0;0,7;2,9;0,6;0;0;0,3;oat-fababean;1;91000;0;1,5;0;1,7;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;1,1;0;0,2;0,1;0;0;0;1,4;0,1;0,1;0;140;0;24;0,2;5;140;0;9
grain_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N2a bis;1;0;0,7;2,9;0,6;0;0;0,3;oat-fababean;1;91000;0;2;0;1,7;1;2;0;0,2;cattle manure;0;1;0;0;0;0,9;0,45;0;0,2;0,1;0;0;0;0,75;0,1;0,1;0;140;0;24;0,2;5;140;0;9
grain_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N2c ;1;0;0,7;2,9;0,6;0;0;0,3;oat-fababean;1;91000;0;1,5;0;1,7;0;2;0;0,2;cattle manure;0;1;0;0;0;0,9;0,9;0;0,2;0,1;0;0;0;1,2;0,1;0,1;0;140;0;24;0,2;5;140;0;9
sunflower;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,7;3;0,5;0;0;0,4;mustard;1;74500;0;0,2;0;2,3;0;0,9;0;0,2;cattle manure;0;1;0;0;0;0,9;1,4;0;0,1;0;0,3;0;0;1,8;0;0;0;40;0;22;0;0;0;0;3
sunflower;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,7;3;0,5;0;0;0,4;mustard;1;74500;0;0,2;0;2,4;0;0,9;0;0,2;cattle manure;0;1;0;0;0;0,9;1,8;0;0,1;0,2;0;0,5;0;2,6;0;0;0;40;0;22;0;0;0;0;3
sunflower;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,7;3,5;0,5;0;0;0,4;oat-fababean;1;74500;0;1,5;0;1,8;0;0,9;0;0,2;cattle manure;0;1;0;0;0;0,9;1,15;0;0;0,1;0;0;0;1,25;0,5;0;0;40;0;22;0;0;0;0;2,9
sunflower;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2a bis;1;0;0,7;3,5;0,5;0;0;0,4;oat-fababean;1;74500;0;1,5;0;1,8;1;0,9;0;0,2;cattle manure;0;1;0;0;0;0,9;0,6;0;0;0,1;0;0;0;0,7;0,5;0;0;40;0;22;0;0;0;0;2,9
sunflower;intermediate_limestone_plateaux_zone;crop_sequence_organic_field_crops;N3;1;0;1;4;1;0;0;1;oat-fababean;1;74500;1,5;1,5;0;0;0;0;0;0,5;poultry manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,8;2,6;0,1;0,2;italian ryegrass;0,2;mustard;1;94500;0;0;0;1,6;0;1,7;0,2;0,8;cattle manure;0,2;1;0;0;0;0,9;1,5;0;0,1;0;0;0;0;1,6;0;0;0;110;80;27;0;0;0;4;13,5
